model,strategy,window_days,split,block,rows,fraud_rate,pr_auc,recall_at_5pct,precision_at_5pct,cost_per_txn_proxy,uid_known_pr_auc,uid_unknown_pr_auc,train_seconds,updated,device,psi_score,inference_ms_per_txn
xgboost,alert,30,valid,1,18907,0.03929761464008039,0.5546703812755056,0.5800807537012113,0.4560846560846561,13.62960753720844,0.5091106622135226,0.601191205817966,4.403778878000139,1,cpu,0.0,0.014531408208601796
xgboost,alert,30,valid,2,18622,0.033293953388465254,0.4495055471795849,0.567741935483871,0.37808807733619765,13.556401956503061,0.4063722511754904,0.4835461179596538,0.0,0,cpu,0.0027675961861556367,0.014651344377621982
xgboost,alert,30,valid,3,18646,0.03233937573742358,0.40829706293099643,0.5107794361525705,0.33047210300429186,11.962418874718438,0.429470147788976,0.4235778423184152,0.0,0,cpu,0.003685419477913052,0.014255858736456881
xgboost,alert,30,valid,4,9274,0.031917187836963554,0.458592756681103,0.5236486486486487,0.3347732181425486,10.775719887427217,0.3458398462906926,0.5665966545888589,0.0,0,cpu,0.006958297115644946,0.01728050841062874
xgboost,alert,30,holdout,0,21975,0.030716723549488054,0.5057847697768938,0.5496296296296296,0.33788706739526414,12.58956934116041,0.4259976014620742,0.558646782041032,0.0,0,cpu,0.007287443731680641,0.01366837606371443
xgboost,alert,30,holdout,1,20656,0.030644848954298993,0.49127149878615195,0.6161137440758294,0.37790697674418605,10.559736334333849,0.5142764657428894,0.49053048743918054,3.9241657739999027,1,cpu,0.019851978366353835,0.013981157145622003
xgboost,alert,30,holdout,2,20508,0.03510825043885313,0.45410746176051403,0.4777777777777778,0.335609756097561,16.547843288082703,0.366433674833455,0.5224311019952784,0.0,0,cpu,0.023876983561852496,0.013999080846494965
xgboost,alert,30,holdout,3,17817,0.04130886232250098,0.5792323176663474,0.5788043478260869,0.4786516853932584,19.43138861177527,0.5538979166572946,0.5978841028223135,0.0,0,cpu,0.014980539638798349,0.023272178088347348
xgboost,alert,30,holdout,4,7625,0.041836065573770495,0.6072102794400572,0.5862068965517241,0.49081364829396323,23.138921893770494,0.597491619341848,0.6229895034393018,4.313486742999885,1,cpu,0.06290105246370274,0.019401717770484002
xgboost,periodic,45,valid,1,18907,0.03929761464008039,0.5595955523561358,0.5800807537012113,0.4560846560846561,13.057276258422807,0.5058792557247305,0.6093818229858609,6.546184880999817,1,cpu,0.0,0.014685861744339035
xgboost,periodic,45,valid,2,18622,0.033293953388465254,0.4913659020794292,0.5838709677419355,0.38882921589688507,13.41236134389432,0.5142317187668581,0.4939063163501767,6.5688149380000596,1,cpu,0.03247123270360897,0.014911587960472214
xgboost,periodic,45,valid,3,18646,0.03233937573742358,0.45015616255072816,0.5339966832504146,0.34549356223175964,11.953718455111018,0.5154030091302569,0.436694704885243,6.566878690999829,1,cpu,0.008606073880533851,0.014467662554969944
xgboost,periodic,45,valid,4,9274,0.031917187836963554,0.5037819437354153,0.5641891891891891,0.36069114470842334,10.917779901229244,0.423170984161848,0.589275233055534,6.280030095000029,1,cpu,0.021645591419187742,0.017385217705413666
xgboost,periodic,45,holdout,0,21975,0.030716723549488054,0.5567223398557377,0.5985185185185186,0.3679417122040073,12.51819986784983,0.49080040594941615,0.600879230843234,5.906606619000058,1,cpu,0.02927535488717407,0.013538509397051063
xgboost,periodic,45,holdout,1,20656,0.030644848954298993,0.49472957475403906,0.608214849921011,0.37306201550387597,10.141162431158017,0.5127349427713545,0.49454093903695223,5.77059201499992,1,cpu,0.018716511549052055,0.014125058820678552
xgboost,periodic,45,holdout,2,20508,0.03510825043885313,0.5190790597681945,0.5805555555555556,0.40780487804878046,13.105131845133608,0.4618582717930148,0.5513809500978131,5.9718765069999336,1,cpu,0.017367318198563773,0.015195920421305084
xgboost,periodic,45,holdout,3,17817,0.04130886232250098,0.6210016227054834,0.6331521739130435,0.5235955056179775,17.88555255183252,0.6016485348352202,0.6288698909644955,5.879497709999896,1,cpu,0.01915363913282736,0.01449607930628184
xgboost,periodic,45,holdout,4,7625,0.041836065573770495,0.5935826678958259,0.5893416927899686,0.49343832020997375,20.644188653114757,0.5519442917293282,0.6298516625655941,5.805005208000011,1,cpu,0.044430486629866824,0.02001364157376138
xgboost,alert,45,valid,1,18907,0.03929761464008039,0.5595955523561358,0.5800807537012113,0.4560846560846561,13.057276258422807,0.5058792557247305,0.6093818229858609,6.39313437099986,1,cpu,0.0,0.014191655259956
xgboost,alert,45,valid,2,18622,0.033293953388465254,0.46312925094435303,0.5435483870967742,0.3619763694951665,13.639649456878962,0.4080153361415113,0.49932489585035467,0.0,0,cpu,0.004407666772157133,0.014148695897327621
xgboost,alert,45,valid,3,18646,0.03233937573742358,0.4206412617064787,0.4842454394693201,0.3133047210300429,12.59631472498123,0.4475673158772828,0.43035933324134573,0.0,0,cpu,0.0038588527089434463,0.014079362758772645
xgboost,alert,45,valid,4,9274,0.031917187836963554,0.4653240819663856,0.5236486486486487,0.3347732181425486,10.63453483588527,0.3427793502791239,0.5793705176309066,0.0,0,cpu,0.006714718950156605,0.017069286931202212
xgboost,alert,45,holdout,0,21975,0.030716723549488054,0.5207694667640927,0.5525925925925926,0.33970856102003644,12.665052807645049,0.4361706576866361,0.5768498382795338,0.0,0,cpu,0.008008044101802836,0.015314965597267872
xgboost,alert,45,holdout,1,20656,0.030644848954298993,0.49472957475403906,0.608214849921011,0.37306201550387597,10.141162431158017,0.5127349427713545,0.49454093903695223,5.684587693999902,1,cpu,0.018716511549052055,0.013915610573206103
xgboost,alert,45,holdout,2,20508,0.03510825043885313,0.5011826450466433,0.5652777777777778,0.39707317073170734,14.602641230739225,0.4511095703777402,0.5295652965804303,0.0,0,cpu,0.027409193605892574,0.013691073386000951
xgboost,alert,45,holdout,3,17817,0.04130886232250098,0.5771488877149964,0.5883152173913043,0.48651685393258426,19.33983585339844,0.5331607997556363,0.6017348545957946,0.0,0,cpu,0.02316719515577485,0.014273597070207951
xgboost,alert,45,holdout,4,7625,0.041836065573770495,0.5935826678958259,0.5893416927899686,0.49343832020997375,20.644188653114757,0.5519442917293282,0.6298516625655941,5.7983905850001065,1,cpu,0.044430486629866824,0.01906287947540328
xgboost,periodic,expanding,valid,1,18907,0.03929761464008039,0.5233549709735653,0.5612382234185733,0.44126984126984126,14.351931156608664,0.4278226805936112,0.5936674077618631,16.95383835099983,1,cpu,0.0,0.01411932517057145
xgboost,periodic,expanding,valid,2,18622,0.033293953388465254,0.4733238788145742,0.5629032258064516,0.3748657357679914,13.949384440446781,0.3816920252640882,0.5208246332157357,17.80879684300021,1,cpu,0.010943928752747394,0.014254376543872823
xgboost,periodic,expanding,valid,3,18646,0.03233937573742358,0.4283094848603527,0.5190713101160862,0.33583690987124465,12.169777330151238,0.40104358100383547,0.45749350101817926,19.527747866000027,1,cpu,0.005742819043833113,0.016552617290573134
xgboost,periodic,expanding,valid,4,9274,0.031917187836963554,0.48164396874736,0.543918918918919,0.34773218142548595,10.558574416648696,0.3674126470799762,0.5850035811299418,19.39166249499999,1,cpu,0.009965634262977198,0.017287796420101965
xgboost,periodic,expanding,holdout,0,21975,0.030716723549488054,0.5398218508953726,0.5777777777777777,0.3551912568306011,12.299703884232082,0.46514482223395887,0.5862573742086589,19.713382108000133,1,cpu,0.00739509179714574,0.013648297383386037
xgboost,periodic,expanding,holdout,1,20656,0.030644848954298993,0.42356519314688523,0.5181674565560821,0.3178294573643411,11.176193871901628,0.42174328662970245,0.4356612815674304,20.171855650999987,1,cpu,0.005002459714950317,0.015392316469791022
xgboost,periodic,expanding,holdout,2,20508,0.03510825043885313,0.4873930070082982,0.5541666666666667,0.38926829268292684,12.043486491125414,0.35191291435828204,0.5536184594630813,21.06709521599987,1,cpu,0.018272531284786307,0.015413135703138158
xgboost,periodic,expanding,holdout,3,17817,0.04130886232250098,0.5907778546948874,0.5910326086956522,0.4887640449438202,18.395297761463773,0.5121480680532738,0.6349934637929115,21.86949991000006,1,cpu,0.0008757786948965559,0.01447802974686539
xgboost,periodic,expanding,holdout,4,7625,0.041836065573770495,0.591181768067563,0.6018808777429467,0.5039370078740157,18.81339586308197,0.48069259711866835,0.6737161670339454,22.38836800199988,1,cpu,0.008018569915521575,0.019412776524583678
xgboost,alert,expanding,valid,1,18907,0.03929761464008039,0.5233549709735653,0.5612382234185733,0.44126984126984126,14.351931156608664,0.4278226805936112,0.5936674077618631,16.730101176000062,1,cpu,0.0,0.014178528375728305
xgboost,alert,expanding,valid,2,18622,0.033293953388465254,0.45913018183203386,0.55,0.36627282491944146,13.802476262163033,0.33541784808980213,0.5221146717496513,0.0,0,cpu,0.003630959009387769,0.01398160557405291
xgboost,alert,expanding,valid,3,18646,0.03233937573742358,0.40516297248034006,0.4693200663349917,0.30364806866952787,12.743450072830635,0.34640372156494775,0.45017337179618233,0.0,0,cpu,0.004100970481435284,0.013981389252392238
xgboost,alert,expanding,valid,4,9274,0.031917187836963554,0.4523157941079337,0.4864864864864865,0.31101511879049676,11.945886044856588,0.30838591154003536,0.5800014421051479,0.0,0,cpu,0.011142621609461056,0.017004010243706045
xgboost,alert,expanding,holdout,0,21975,0.030716723549488054,0.5208149556964234,0.5422222222222223,0.3333333333333333,12.736607390580206,0.4139724932450388,0.5847543196155325,0.0,0,cpu,0.01093178547952313,0.013524979431167594
xgboost,alert,expanding,holdout,1,20656,0.030644848954298993,0.42356519314688523,0.5181674565560821,0.3178294573643411,11.176193871901628,0.42174328662970245,0.4356612815674304,20.198683345999825,1,cpu,0.005002459714950317,0.013602352778851988
xgboost,alert,expanding,holdout,2,20508,0.03510825043885313,0.4888003488263934,0.5486111111111112,0.3853658536585366,12.366684871464795,0.35620649669874604,0.5520530520841589,0.0,0,cpu,0.013936383911791708,0.014030268821923163
xgboost,alert,expanding,holdout,3,17817,0.04130886232250098,0.5660578978321645,0.5706521739130435,0.47191011235955055,18.6864190465286,0.4813756657954927,0.6146312106806517,0.0,0,cpu,0.003109303577817042,0.015610148004719234
xgboost,alert,expanding,holdout,4,7625,0.041836065573770495,0.5690940833462186,0.5768025078369906,0.48293963254593175,19.410656419672133,0.4404035336104241,0.667418952305081,0.0,0,cpu,0.008635853460980076,0.01942518059015546
catboost,static,initial_70pct,valid,1,18907,0.03929761464008039,0.4833350968506484,0.5437415881561238,0.4275132275132275,14.672682653091448,0.39148628615540604,0.5481105968597353,29.4154737140002,0,cpu,0.0,0.01212370614058647
catboost,static,initial_70pct,valid,2,18622,0.033293953388465254,0.43857999141839976,0.5370967741935484,0.3576799140708915,14.003480945655674,0.3076026912073959,0.5037242936456322,0.0,0,cpu,0.0034766380513901176,0.012130853399200723
catboost,static,initial_70pct,valid,3,18646,0.03233937573742358,0.3702763038958501,0.4560530679933665,0.29506437768240346,13.170031553469913,0.308516782150761,0.4151911044777453,0.0,0,cpu,0.003771553883413826,0.011908641585322729
catboost,static,initial_70pct,valid,4,9274,0.031917187836963554,0.42760837397938073,0.5202702702702703,0.3326133909287257,10.285309246926893,0.28888243834536126,0.5442264914257358,0.0,0,cpu,0.011812488136526423,0.01527750398963984
catboost,static,initial_70pct,holdout,0,21975,0.030716723549488054,0.4856429287460301,0.5140740740740741,0.31602914389799636,14.110559416791807,0.36900579521042765,0.5571879996137735,0.0,0,cpu,0.009474638780778455,0.011301102571103682
catboost,static,initial_70pct,holdout,1,20656,0.030644848954298993,0.38894350075863426,0.5055292259083728,0.31007751937984496,11.896696495061967,0.31600229176033895,0.4247365735509181,0.0,0,cpu,0.008580009648351317,0.011664847114641887
catboost,static,initial_70pct,holdout,2,20508,0.03510825043885313,0.4685203692736437,0.525,0.36878048780487804,12.869699604056953,0.30357267793653614,0.5431315976440425,0.0,0,cpu,0.021563886454562853,0.011772393992591326
catboost,static,initial_70pct,holdout,3,17817,0.04130886232250098,0.5134732216804307,0.5475543478260869,0.45280898876404496,18.290339117921086,0.4056129954215808,0.5765322027621869,0.0,0,cpu,0.0048546699953277055,0.012252682157479353
catboost,static,initial_70pct,holdout,4,7625,0.041836065573770495,0.49751929000636536,0.5235109717868338,0.43832020997375326,20.695108913311476,0.38252421264519265,0.5859298842317773,0.0,0,cpu,0.008500089068293198,0.01648069311474993
catboost,periodic,14,valid,1,18907,0.03929761464008039,0.4859051370489766,0.5168236877523553,0.40634920634920635,13.499762507960014,0.4534802358365764,0.5169482105624957,4.847916650000116,1,cpu,0.0,0.01223342587400727
catboost,periodic,14,valid,2,18622,0.033293953388465254,0.43300571182350434,0.5274193548387097,0.35123523093447906,14.306005524755667,0.4114647929742279,0.4529813879159096,5.062690742999848,1,cpu,0.015869648537491753,0.012182795886582035
catboost,periodic,14,valid,3,18646,0.03233937573742358,0.3906829808799068,0.4842454394693201,0.3133047210300429,13.294353724873968,0.3972263101409168,0.39538805614834294,5.0149089830001685,1,cpu,0.0086595333441331,0.011954078086453537
catboost,periodic,14,valid,4,9274,0.031917187836963554,0.4597248511147072,0.5202702702702703,0.3326133909287257,11.164549311623896,0.3917675105285594,0.5297472127182272,4.600813194999773,1,cpu,0.01125652697654371,0.015152845158495
catboost,periodic,14,holdout,0,21975,0.030716723549488054,0.4506341330146657,0.52,0.319672131147541,14.081800637815698,0.3792667172224627,0.496382247770639,4.474246520000179,1,cpu,0.015809464655121782,0.011608422116044993
catboost,periodic,14,holdout,1,20656,0.030644848954298993,0.4050345931133004,0.5387045813586098,0.33042635658914726,12.74191244936096,0.38124213359757647,0.41616951545611713,4.470461204000003,1,cpu,0.06374638912223918,0.01200222279241029
catboost,periodic,14,holdout,2,20508,0.03510825043885313,0.4884351454198641,0.55,0.38634146341463416,16.33549976672518,0.46283347146458115,0.5136941625042202,4.814960564000103,1,cpu,0.09708711750888085,0.01187795275014723
catboost,periodic,14,holdout,3,17817,0.04130886232250098,0.5490739110545886,0.6005434782608695,0.4966292134831461,21.03829627838581,0.5683706166082663,0.5538880860431813,5.1574553129999,1,cpu,0.04365106252805013,0.012019547230165245
catboost,periodic,14,holdout,4,7625,0.041836065573770495,0.5219653794721435,0.5705329153605015,0.4776902887139108,19.49637039422951,0.5052671916014437,0.539727213320045,4.991583874000298,1,cpu,0.04865110965104041,0.01701655331146226
catboost,alert,14,valid,1,18907,0.03929761464008039,0.4859051370489766,0.5168236877523553,0.40634920634920635,13.499762507960014,0.4534802358365764,0.5169482105624957,4.948640033999709,1,cpu,0.0,0.011859410324208855
catboost,alert,14,valid,2,18622,0.033293953388465254,0.3990826464758618,0.5064516129032258,0.3372717508055854,14.204722824723445,0.3351589184255883,0.43933929273946015,0.0,0,cpu,0.004024643706548303,0.012146515519268522
catboost,alert,14,valid,3,18646,0.03233937573742358,0.3692298210906677,0.4693200663349917,0.30364806866952787,12.552489267939505,0.3501548120379194,0.3869530305218102,0.0,0,cpu,0.0055102582988554106,0.012123802638636962
catboost,alert,14,valid,4,9274,0.031917187836963554,0.4155878817156419,0.5,0.31965442764578833,10.265301522967436,0.2831571388921613,0.5354225403041869,0.0,0,cpu,0.013788473609713341,0.017100086262688434
catboost,alert,14,holdout,0,21975,0.030716723549488054,0.4370954597035278,0.4888888888888889,0.3005464480874317,13.205991455017063,0.30378354708267963,0.5202260697045814,0.0,0,cpu,0.00999098352151892,0.011592844960176988
catboost,alert,14,holdout,1,20656,0.030644848954298993,0.4050345931133004,0.5387045813586098,0.33042635658914726,12.74191244936096,0.38124213359757647,0.41616951545611713,4.44081284899994,1,cpu,0.06374638912223918,0.011879923944624303
catboost,alert,14,holdout,2,20508,0.03510825043885313,0.45181718285641126,0.5152777777777777,0.3619512195121951,16.217146617515116,0.4020934800995686,0.47793531239610415,0.0,0,cpu,0.06545015974263499,0.011689769455829524
catboost,alert,14,holdout,3,17817,0.04130886232250098,0.5490739110545886,0.6005434782608695,0.4966292134831461,21.03829627838581,0.5683706166082663,0.5538880860431813,5.188821295999787,1,cpu,0.04365106252805013,0.012328987764489428
catboost,alert,14,holdout,4,7625,0.041836065573770495,0.49296324474994124,0.5235109717868338,0.43832020997375326,26.059190233180328,0.4266521318058304,0.5516930450503321,0.0,0,cpu,0.03684990001502106,0.016485435147574133
catboost,periodic,30,valid,1,18907,0.03929761464008039,0.5108494603108013,0.550471063257066,0.4328042328042328,13.89014661458719,0.4555364385540802,0.5564836651952411,8.535995610999635,1,cpu,0.0,0.01224789279104623
catboost,periodic,30,valid,2,18622,0.033293953388465254,0.4236376301110734,0.5129032258064516,0.34156820622986034,14.170155548168832,0.3414386801422109,0.46842838371683904,8.359007675999692,1,cpu,0.03510611441482249,0.012423034636448576
catboost,periodic,30,valid,3,18646,0.03233937573742358,0.4035310150764073,0.5091210613598673,0.3293991416309013,11.66746759251314,0.4181951956175709,0.40979402050479613,8.155240409000271,1,cpu,0.03167230920078744,0.012057695966973894
catboost,periodic,30,valid,4,9274,0.031917187836963554,0.46863926804531686,0.5371621621621622,0.3434125269978402,10.292596921716626,0.38802416421415037,0.5501195794127973,7.924607275999733,1,cpu,0.020435196671402055,0.015137242505920606
catboost,periodic,30,holdout,0,21975,0.030716723549488054,0.49362444931848726,0.5555555555555556,0.34153005464480873,12.917962324095564,0.41676039466599935,0.5434060461795611,7.884997602000112,1,cpu,0.02394488347148855,0.011158302753139612
catboost,periodic,30,holdout,1,20656,0.030644848954298993,0.4313079401251497,0.5608214849921012,0.3439922480620155,10.996197211173508,0.3975081252076993,0.4505438490654213,7.695644316999733,1,cpu,0.014786773894080441,0.011746896059267726
catboost,periodic,30,holdout,2,20508,0.03510825043885313,0.48131147935223856,0.5472222222222223,0.38439024390243903,14.581526388141212,0.41638000279846177,0.5158848780430495,7.31515047799985,1,cpu,0.019314952426139686,0.011553126584741122
catboost,periodic,30,holdout,3,17817,0.04130886232250098,0.5687375565099877,0.5883152173913043,0.48651685393258426,20.041533608576074,0.5317916362730304,0.5929662528930326,7.705641968000236,1,cpu,0.013190049931754485,0.01210405949372957
catboost,periodic,30,holdout,4,7625,0.041836065573770495,0.560876122620781,0.6018808777429467,0.5039370078740157,19.912661901639346,0.48843069118448845,0.6211513448045868,7.873579666000296,1,cpu,0.02968711985963389,0.016458024262304163
catboost,alert,30,valid,1,18907,0.03929761464008039,0.5108494603108013,0.550471063257066,0.4328042328042328,13.89014661458719,0.4555364385540802,0.5564836651952411,8.420138500999656,1,cpu,0.0,0.011837986248494008
catboost,alert,30,valid,2,18622,0.033293953388465254,0.42395006112981154,0.5129032258064516,0.34156820622986034,14.726900547417035,0.3268518830041307,0.4763942202000635,0.0,0,cpu,0.001546286663654195,0.011905102298361435
catboost,alert,30,valid,3,18646,0.03233937573742358,0.3760211375172771,0.4626865671641791,0.29935622317596566,12.668011495548644,0.3606988873175301,0.39372856604813883,0.0,0,cpu,0.0016432602008977597,0.012240017322742675
catboost,alert,30,valid,4,9274,0.031917187836963554,0.4275171532509702,0.5101351351351351,0.326133909287257,9.810922208755663,0.30764105071748327,0.534532140570474,0.0,0,cpu,0.004050769776727846,0.015042059197765528
catboost,alert,30,holdout,0,21975,0.030716723549488054,0.4797608311907513,0.5155555555555555,0.31693989071038253,12.810318428395906,0.36638929012756444,0.5478906668327237,0.0,0,cpu,0.005226626027238386,0.01129154880546843
catboost,alert,30,holdout,1,20656,0.030644848954298993,0.4313079401251497,0.5608214849921012,0.3439922480620155,10.996197211173508,0.3975081252076993,0.4505438490654213,7.630579278999903,1,cpu,0.014786773894080441,0.01307882073003837
catboost,alert,30,holdout,2,20508,0.03510825043885313,0.47669670230888544,0.5416666666666666,0.3804878048780488,14.944881831090308,0.4107571295624921,0.5108361244084697,0.0,0,cpu,0.021928597249744212,0.011767137165978454
catboost,alert,30,holdout,3,17817,0.04130886232250098,0.5389106281997819,0.5692934782608695,0.4707865168539326,19.70715180019083,0.49074901193276466,0.5676074437131017,0.0,0,cpu,0.011810593177687003,0.012213889375293874
catboost,alert,30,holdout,4,7625,0.041836065573770495,0.5228218756306682,0.5736677115987461,0.48031496062992124,20.515812020459013,0.3999405038660963,0.6148854188857892,0.0,0,cpu,0.02225987112629918,0.016831314885241196
catboost,periodic,45,valid,1,18907,0.03929761464008039,0.5181021383753677,0.5545087483176312,0.43597883597883597,13.077711489818585,0.45457472027141305,0.5700850430379173,11.554139572000167,1,cpu,0.0,0.011989238218654396
catboost,periodic,45,valid,2,18622,0.033293953388465254,0.44833266645618286,0.5435483870967742,0.3619763694951665,13.794831630651917,0.38918398615333333,0.4842063554804709,11.85624217600025,1,cpu,0.006964586557800597,0.012382175974661735
catboost,periodic,45,valid,3,18646,0.03233937573742358,0.38783522456256353,0.49917081260364843,0.3229613733905579,12.164273793950446,0.3963935465093882,0.3997257533490008,11.498135954999725,1,cpu,0.0028698110168098863,0.011773837123247472
catboost,periodic,45,valid,4,9274,0.031917187836963554,0.4732743006274218,0.5540540540540541,0.3542116630669546,9.92769961742506,0.39032724248752926,0.5529653005913365,10.925236232000316,1,cpu,0.01515581792579512,0.015634728056938198
catboost,periodic,45,holdout,0,21975,0.030716723549488054,0.5060134230372468,0.5496296296296296,0.33788706739526414,12.518643938293517,0.4058525033606086,0.567776319663355,10.771018596999966,1,cpu,0.02219867605537191,0.011365581342428946
catboost,periodic,45,holdout,1,20656,0.030644848954298993,0.4463263183183093,0.5718799368088467,0.3507751937984496,10.508141554705656,0.404129366538341,0.46708403414843014,10.703199038000093,1,cpu,0.007641610638596802,0.011842967999607325
catboost,periodic,45,holdout,2,20508,0.03510825043885313,0.49756161886346184,0.5555555555555556,0.3902439024390244,14.581996547298617,0.43144399576625686,0.5377235568783134,10.529870287999984,1,cpu,0.017755386934029865,0.011722807538535988
catboost,periodic,45,holdout,3,17817,0.04130886232250098,0.5686612181951587,0.5991847826086957,0.49550561797752807,16.899688920918226,0.5321368641781881,0.5943131130311972,10.452518908999991,1,cpu,0.008230311053566228,0.012413445192802458
catboost,periodic,45,holdout,4,7625,0.041836065573770495,0.5657999911384536,0.5768025078369906,0.48293963254593175,21.5089803415082,0.4777472646212238,0.6318297851375919,10.529364485000315,1,cpu,0.032981680335638475,0.01722626373771536
catboost,alert,45,valid,1,18907,0.03929761464008039,0.5181021383753677,0.5545087483176312,0.43597883597883597,13.077711489818585,0.45457472027141305,0.5700850430379173,11.54930995299992,1,cpu,0.0,0.012284785634954085
catboost,alert,45,valid,2,18622,0.033293953388465254,0.43081554933351857,0.5112903225806451,0.34049409237379163,13.80077781301686,0.33425104419079743,0.4828109803420319,0.0,0,cpu,0.002297525015738141,0.01239036736118398
catboost,alert,45,valid,3,18646,0.03233937573742358,0.3781238447438482,0.45439469320066334,0.2939914163090129,12.593515181486646,0.34217721736535617,0.41087104496480736,0.0,0,cpu,0.0006801384486089876,0.012123383352994704
catboost,alert,45,valid,4,9274,0.031917187836963554,0.4538130061409621,0.5371621621621622,0.3434125269978402,10.451921462583567,0.34031155677051583,0.5540031175807865,0.0,0,cpu,0.004028629710841255,0.01561334957946151
catboost,alert,45,holdout,0,21975,0.030716723549488054,0.4863990597319578,0.5259259259259259,0.3233151183970856,13.192857822798635,0.3737550646975558,0.5577499042439924,0.0,0,cpu,0.004503600449360842,0.011812054334467522
catboost,alert,45,holdout,1,20656,0.030644848954298993,0.4463263183183093,0.5718799368088467,0.3507751937984496,10.508141554705656,0.404129366538341,0.46708403414843014,10.774372858000334,1,cpu,0.007641610638596802,0.012370521010841358
catboost,alert,45,holdout,2,20508,0.03510825043885313,0.49351815466754967,0.5486111111111112,0.3853658536585366,13.200221319680127,0.39048367091029884,0.5424813130422752,0.0,0,cpu,0.009458509002142713,0.013794912765753382
catboost,alert,45,holdout,3,17817,0.04130886232250098,0.5543113140114979,0.5774456521739131,0.47752808988764045,17.77141045518325,0.49221713617938795,0.5893092015811301,0.0,0,cpu,0.007143439272877257,0.015083561037222413
catboost,alert,45,holdout,4,7625,0.041836065573770495,0.5130428915971742,0.5391849529780565,0.45144356955380577,19.040434345967213,0.4049918030431386,0.6003048560231976,0.0,0,cpu,0.012277427636454768,0.019719733901645848
catboost,periodic,expanding,valid,1,18907,0.03929761464008039,0.4833350968506484,0.5437415881561238,0.4275132275132275,14.672682653091448,0.39148628615540604,0.5481105968597353,28.786451758000112,1,cpu,0.0,0.012489714708822288
catboost,periodic,expanding,valid,2,18622,0.033293953388465254,0.4371154722211042,0.5306451612903226,0.3533834586466165,14.641047305874771,0.31093018147499035,0.49875241921608204,30.868938543999775,1,cpu,0.004773303753605503,0.012461250510147497
catboost,periodic,expanding,valid,3,18646,0.03233937573742358,0.3864708245707367,0.48756218905472637,0.315450643776824,12.808627252279308,0.33544358235291544,0.42529717633489195,31.803095176999705,1,cpu,0.004442368057298805,0.012453987396744644
catboost,periodic,expanding,valid,4,9274,0.031917187836963554,0.44009716140484095,0.5540540540540541,0.3542116630669546,10.550699375889584,0.31492635409197556,0.5436431874895473,32.69897685600017,1,cpu,0.008828968975205713,0.015583663467774045
catboost,periodic,expanding,holdout,0,21975,0.030716723549488054,0.49918189086790127,0.5377777777777778,0.33060109289617484,13.572742106211605,0.39240167550777355,0.5662661144183376,32.584828106999794,1,cpu,0.008041286919987112,0.01169878894198085
catboost,periodic,expanding,holdout,1,20656,0.030644848954298993,0.405695786616754,0.4518167456556082,0.2771317829457364,13.23722855083269,0.31734950701452214,0.4520441176847291,33.96333582699981,1,cpu,0.005582088392293839,0.011894454831530288
catboost,periodic,expanding,holdout,2,20508,0.03510825043885313,0.4809019830797985,0.5611111111111111,0.39414634146341465,13.064486216110787,0.36342687666904006,0.543390798564179,36.21634577099985,1,cpu,0.011114320880129404,0.012248966159559116
catboost,periodic,expanding,holdout,3,17817,0.04130886232250098,0.5395542118390426,0.5774456521739131,0.47752808988764045,17.489443515294383,0.4642369657538395,0.5825348144257338,37.09684214300023,1,cpu,0.0027698220866624267,0.01239639973059547
catboost,periodic,expanding,holdout,4,7625,0.041836065573770495,0.532156070928563,0.5705329153605015,0.4776902887139108,19.509193344000003,0.45274136935077713,0.6010001365957595,38.62756311200019,1,cpu,0.010436472597993471,0.01740562137703938
catboost,alert,expanding,valid,1,18907,0.03929761464008039,0.4833350968506484,0.5437415881561238,0.4275132275132275,14.672682653091448,0.39148628615540604,0.5481105968597353,28.206858213000032,1,cpu,0.0,0.012533472946531787
catboost,alert,expanding,valid,2,18622,0.033293953388465254,0.43857999141839976,0.5370967741935484,0.3576799140708915,14.003480945655674,0.3076026912073959,0.5037242936456322,0.0,0,cpu,0.0034766380513901176,0.012609223123192107
catboost,alert,expanding,valid,3,18646,0.03233937573742358,0.3702763038958501,0.4560530679933665,0.29506437768240346,13.170031553469913,0.308516782150761,0.4151911044777453,0.0,0,cpu,0.003771553883413826,0.012116503754156847
catboost,alert,expanding,valid,4,9274,0.031917187836963554,0.42760837397938073,0.5202702702702703,0.3326133909287257,10.285309246926893,0.28888243834536126,0.5442264914257358,0.0,0,cpu,0.011812488136526423,0.015276987491899043
catboost,alert,expanding,holdout,0,21975,0.030716723549488054,0.4856429287460301,0.5140740740740741,0.31602914389799636,14.110559416791807,0.36900579521042765,0.5571879996137735,0.0,0,cpu,0.009474638780778455,0.011715134470986299
catboost,alert,expanding,holdout,1,20656,0.030644848954298993,0.405695786616754,0.4518167456556082,0.2771317829457364,13.23722855083269,0.31734950701452214,0.4520441176847291,33.98739379000017,1,cpu,0.005582088392293839,0.011867480489947282
catboost,alert,expanding,holdout,2,20508,0.03510825043885313,0.4476698241852951,0.49444444444444446,0.3473170731707317,14.69288374800078,0.2799754250167905,0.548322654119708,0.0,0,cpu,0.013839879340044454,0.012363240881608692
catboost,alert,expanding,holdout,3,17817,0.04130886232250098,0.5270355480883365,0.5597826086956522,0.46292134831460674,19.212144906100914,0.45242182404606496,0.5730457052738083,0.0,0,cpu,0.003448596822735676,0.01246793910308134
