model,strategy,window_days,scenario,review_effectiveness,update_cost,false_escalation_cost,rows,fraud_count,cost_total,cost_per_txn,reward_total,review_count,review_rate,escalate_count,approve_count,fraud_approved,fraud_referred,fraud_referred_rate,false_escalations_per_1000_legit,updates,update_cost_total
lightgbm,periodic,14,model,1.0,100.0,25.0,88581,3083,844021.380511,9.528243985854756,-844021.380511,4884,0.0551359772411691,4194,79503,882,2201,0.7139150178397664,27.146833844066528,5,500.0
lightgbm,periodic,14,model,1.0,500.0,5.0,88581,3083,799601.380511,9.02678204706427,-799601.380511,4884,0.0551359772411691,4194,79503,882,2201,0.7139150178397664,27.146833844066528,5,2500.0
lightgbm,periodic,14,model,1.0,500.0,10.0,88581,3083,811206.380511,9.157792083076506,-811206.380511,4884,0.0551359772411691,4194,79503,882,2201,0.7139150178397664,27.146833844066528,5,2500.0
lightgbm,periodic,14,model,1.0,500.0,25.0,88581,3083,846021.380511,9.55082219111322,-846021.380511,4884,0.0551359772411691,4194,79503,882,2201,0.7139150178397664,27.146833844066528,5,2500.0
lightgbm,alert,14,model,0.6,0.0,5.0,88581,3083,969226.394004,10.941696232871609,-969226.394004,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,0.0
lightgbm,alert,14,model,0.6,0.0,10.0,88581,3083,979866.394004,11.061812284846637,-979866.394004,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,0.0
lightgbm,alert,14,model,0.6,0.0,25.0,88581,3083,1011786.394004,11.422160440771723,-1011786.394004,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,0.0
lightgbm,alert,14,model,0.6,100.0,5.0,88581,3083,969426.394004,10.943954053397455,-969426.394004,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,200.0
lightgbm,alert,14,model,0.6,100.0,10.0,88581,3083,980066.394004,11.064070105372483,-980066.394004,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,200.0
lightgbm,alert,14,model,0.6,100.0,25.0,88581,3083,1011986.394004,11.42441826129757,-1011986.394004,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,200.0
lightgbm,alert,14,model,0.6,500.0,5.0,88581,3083,970226.394004,10.952985335500841,-970226.394004,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,1000.0
lightgbm,alert,14,model,0.6,500.0,10.0,88581,3083,980866.394004,11.07310138747587,-980866.394004,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,1000.0
lightgbm,alert,14,model,0.6,500.0,25.0,88581,3083,1012786.394004,11.433449543400956,-1012786.394004,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,1000.0
lightgbm,alert,14,model,0.8,0.0,5.0,88581,3083,897375.371796,10.13056266915027,-897375.371796,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,0.0
lightgbm,alert,14,model,0.8,0.0,10.0,88581,3083,908015.371796,10.250678721125299,-908015.371796,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,0.0
lightgbm,alert,14,model,0.8,0.0,25.0,88581,3083,939935.371796,10.611026877050383,-939935.371796,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,0.0
lightgbm,alert,14,model,0.8,100.0,5.0,88581,3083,897575.371796,10.132820489676115,-897575.371796,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,200.0
lightgbm,alert,14,model,0.8,100.0,10.0,88581,3083,908215.371796,10.252936541651145,-908215.371796,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,200.0
lightgbm,alert,14,model,0.8,100.0,25.0,88581,3083,940135.371796,10.61328469757623,-940135.371796,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,200.0
lightgbm,alert,14,model,0.8,500.0,5.0,88581,3083,898375.371796,10.141851771779502,-898375.371796,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,1000.0
lightgbm,alert,14,model,0.8,500.0,10.0,88581,3083,909015.371796,10.26196782375453,-909015.371796,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,1000.0
lightgbm,alert,14,model,0.8,500.0,25.0,88581,3083,940935.371796,10.622315979679616,-940935.371796,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,1000.0
lightgbm,alert,14,model,1.0,0.0,5.0,88581,3083,825524.349588,9.319429105428929,-825524.349588,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,0.0
lightgbm,alert,14,model,1.0,0.0,10.0,88581,3083,836164.3495880001,9.439545157403959,-836164.3495880001,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,0.0
lightgbm,alert,14,model,1.0,0.0,25.0,88581,3083,868084.3495880001,9.799893313329045,-868084.3495880001,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,0.0
lightgbm,alert,14,model,1.0,100.0,5.0,88581,3083,825724.349588,9.321686925954776,-825724.349588,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,200.0
lightgbm,alert,14,model,1.0,100.0,10.0,88581,3083,836364.3495880001,9.441802977929806,-836364.3495880001,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,200.0
lightgbm,alert,14,model,1.0,100.0,25.0,88581,3083,868284.3495880001,9.80215113385489,-868284.3495880001,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,200.0
lightgbm,alert,14,model,1.0,500.0,5.0,88581,3083,826524.349588,9.330718208058162,-826524.349588,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,1000.0
lightgbm,alert,14,model,1.0,500.0,10.0,88581,3083,837164.3495880001,9.450834260033192,-837164.3495880001,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,1000.0
lightgbm,alert,14,model,1.0,500.0,25.0,88581,3083,869084.3495880001,9.811182415958276,-869084.3495880001,4841,0.05465054582811212,3906,79834,924,2159,0.700291923451184,24.88947109873915,2,1000.0
lightgbm,periodic,30,model,0.6,0.0,5.0,88581,3083,869233.7786770001,9.81286933627979,-869233.7786770001,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,0.0
lightgbm,periodic,30,model,0.6,0.0,10.0,88581,3083,880813.7786770001,9.943597144726297,-880813.7786770001,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,0.0
lightgbm,periodic,30,model,0.6,0.0,25.0,88581,3083,915553.7786770001,10.335780570065817,-915553.7786770001,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,0.0
lightgbm,periodic,30,model,0.6,100.0,5.0,88581,3083,869733.7786770001,9.818513887594406,-869733.7786770001,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,500.0
lightgbm,periodic,30,model,0.6,100.0,10.0,88581,3083,881313.7786770001,9.949241696040913,-881313.7786770001,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,500.0
lightgbm,periodic,30,model,0.6,100.0,25.0,88581,3083,916053.7786770001,10.341425121380432,-916053.7786770001,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,500.0
lightgbm,periodic,30,model,0.6,500.0,5.0,88581,3083,871733.7786770001,9.84109209285287,-871733.7786770001,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,2500.0
lightgbm,periodic,30,model,0.6,500.0,10.0,88581,3083,883313.7786770001,9.971819901299376,-883313.7786770001,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,2500.0
lightgbm,periodic,30,model,0.6,500.0,25.0,88581,3083,918053.7786770001,10.364003326638896,-918053.7786770001,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,2500.0
lightgbm,periodic,30,model,0.8,0.0,5.0,88581,3083,810015.795055,9.144351441674852,-810015.795055,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,0.0
lightgbm,periodic,30,model,0.8,0.0,10.0,88581,3083,821595.795055,9.275079250121358,-821595.795055,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,0.0
lightgbm,periodic,30,model,0.8,0.0,25.0,88581,3083,856335.795055,9.667262675460877,-856335.795055,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,0.0
lightgbm,periodic,30,model,0.8,100.0,5.0,88581,3083,810515.795055,9.149995992989467,-810515.795055,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,500.0
lightgbm,periodic,30,model,0.8,100.0,10.0,88581,3083,822095.795055,9.280723801435974,-822095.795055,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,500.0
lightgbm,periodic,30,model,0.8,100.0,25.0,88581,3083,856835.795055,9.672907226775493,-856835.795055,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,500.0
lightgbm,periodic,30,model,0.8,500.0,5.0,88581,3083,812515.795055,9.172574198247931,-812515.795055,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,2500.0
lightgbm,periodic,30,model,0.8,500.0,10.0,88581,3083,824095.795055,9.303302006694437,-824095.795055,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,2500.0
lightgbm,periodic,30,model,0.8,500.0,25.0,88581,3083,858835.795055,9.695485432033957,-858835.795055,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,2500.0
lightgbm,periodic,30,model,1.0,0.0,5.0,88581,3083,750797.811433,8.475833547069914,-750797.811433,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,0.0
lightgbm,periodic,30,model,1.0,0.0,10.0,88581,3083,762377.811433,8.60656135551642,-762377.811433,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,0.0
lightgbm,periodic,30,model,1.0,0.0,25.0,88581,3083,797117.811433,8.99874478085594,-797117.811433,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,0.0
lightgbm,periodic,30,model,1.0,100.0,5.0,88581,3083,751297.811433,8.48147809838453,-751297.811433,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,500.0
lightgbm,periodic,30,model,1.0,100.0,10.0,88581,3083,762877.811433,8.612205906831036,-762877.811433,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,500.0
lightgbm,periodic,30,model,1.0,100.0,25.0,88581,3083,797617.811433,9.004389332170556,-797617.811433,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,500.0
lightgbm,periodic,30,model,1.0,500.0,5.0,88581,3083,753297.811433,8.504056303642994,-753297.811433,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,2500.0
lightgbm,periodic,30,model,1.0,500.0,10.0,88581,3083,764877.811433,8.6347841120895,-764877.811433,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,2500.0
lightgbm,periodic,30,model,1.0,500.0,25.0,88581,3083,799617.811433,9.02696753742902,-799617.811433,4898,0.055294024677978344,4225,79458,836,2247,0.7288355497891664,27.088352943928513,5,2500.0
lightgbm,alert,30,model,0.6,0.0,5.0,88581,3083,987863.3918280001,11.15209121400752,-987863.3918280001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,0.0
lightgbm,alert,30,model,0.6,0.0,10.0,88581,3083,997463.3918280001,11.260466599248147,-997463.3918280001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,0.0
lightgbm,alert,30,model,0.6,0.0,25.0,88581,3083,1026263.3918280001,11.585592754970028,-1026263.3918280001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,0.0
lightgbm,alert,30,model,0.6,100.0,5.0,88581,3083,988063.3918280001,11.154349034533366,-988063.3918280001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,200.0
lightgbm,alert,30,model,0.6,100.0,10.0,88581,3083,997663.3918280001,11.262724419773994,-997663.3918280001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,200.0
lightgbm,alert,30,model,0.6,100.0,25.0,88581,3083,1026463.3918280001,11.587850575495874,-1026463.3918280001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,200.0
lightgbm,alert,30,model,0.6,500.0,5.0,88581,3083,988863.3918280001,11.16338031663675,-988863.3918280001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,1000.0
lightgbm,alert,30,model,0.6,500.0,10.0,88581,3083,998463.3918280001,11.271755701877378,-998463.3918280001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,1000.0
lightgbm,alert,30,model,0.6,500.0,25.0,88581,3083,1027263.3918280001,11.59688185759926,-1027263.3918280001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,1000.0
lightgbm,alert,30,model,0.8,0.0,5.0,88581,3083,923343.842034,10.423723394791208,-923343.842034,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,0.0
lightgbm,alert,30,model,0.8,0.0,10.0,88581,3083,932943.842034,10.532098780031834,-932943.842034,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,0.0
lightgbm,alert,30,model,0.8,0.0,25.0,88581,3083,961743.842034,10.857224935753717,-961743.842034,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,0.0
lightgbm,alert,30,model,0.8,100.0,5.0,88581,3083,923543.842034,10.425981215317055,-923543.842034,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,200.0
lightgbm,alert,30,model,0.8,100.0,10.0,88581,3083,933143.842034,10.53435660055768,-933143.842034,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,200.0
lightgbm,alert,30,model,0.8,100.0,25.0,88581,3083,961943.842034,10.859482756279563,-961943.842034,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,200.0
lightgbm,alert,30,model,0.8,500.0,5.0,88581,3083,924343.842034,10.43501249742044,-924343.842034,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,1000.0
lightgbm,alert,30,model,0.8,500.0,10.0,88581,3083,933943.842034,10.543387882661067,-933943.842034,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,1000.0
lightgbm,alert,30,model,0.8,500.0,25.0,88581,3083,962743.842034,10.86851403838295,-962743.842034,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,1000.0
lightgbm,alert,30,model,1.0,0.0,5.0,88581,3083,858824.2922400001,9.695355575574899,-858824.2922400001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,0.0
lightgbm,alert,30,model,1.0,0.0,10.0,88581,3083,868424.2922400001,9.803730960815527,-868424.2922400001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,0.0
lightgbm,alert,30,model,1.0,0.0,25.0,88581,3083,897224.2922400001,10.128857116537407,-897224.2922400001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,0.0
lightgbm,alert,30,model,1.0,100.0,5.0,88581,3083,859024.2922400001,9.697613396100746,-859024.2922400001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,200.0
lightgbm,alert,30,model,1.0,100.0,10.0,88581,3083,868624.2922400001,9.805988781341373,-868624.2922400001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,200.0
lightgbm,alert,30,model,1.0,100.0,25.0,88581,3083,897424.2922400001,10.131114937063254,-897424.2922400001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,200.0
lightgbm,alert,30,model,1.0,500.0,5.0,88581,3083,859824.2922400001,9.70664467820413,-859824.2922400001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,1000.0
lightgbm,alert,30,model,1.0,500.0,10.0,88581,3083,869424.2922400001,9.815020063444758,-869424.2922400001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,1000.0
lightgbm,alert,30,model,1.0,500.0,25.0,88581,3083,898224.2922400001,10.14014621916664,-898224.2922400001,4866,0.05493277339384292,3716,79999,913,2170,0.7038598767434318,22.456665652997728,2,1000.0
lightgbm,periodic,45,model,0.6,0.0,5.0,88581,3083,851042.3162730001,9.607504050225218,-851042.3162730001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,0.0
lightgbm,periodic,45,model,0.6,0.0,10.0,88581,3083,861772.3162730001,9.728636121436878,-861772.3162730001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,0.0
lightgbm,periodic,45,model,0.6,0.0,25.0,88581,3083,893962.3162730001,10.092032335071856,-893962.3162730001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,0.0
lightgbm,periodic,45,model,0.6,100.0,5.0,88581,3083,851542.3162730001,9.613148601539834,-851542.3162730001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,500.0
lightgbm,periodic,45,model,0.6,100.0,10.0,88581,3083,862272.3162730001,9.734280672751494,-862272.3162730001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,500.0
lightgbm,periodic,45,model,0.6,100.0,25.0,88581,3083,894462.3162730001,10.097676886386472,-894462.3162730001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,500.0
lightgbm,periodic,45,model,0.6,500.0,5.0,88581,3083,853542.3162730001,9.6357268067983,-853542.3162730001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,2500.0
lightgbm,periodic,45,model,0.6,500.0,10.0,88581,3083,864272.3162730001,9.756858878009957,-864272.3162730001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,2500.0
lightgbm,periodic,45,model,0.6,500.0,25.0,88581,3083,896462.3162730001,10.120255091644935,-896462.3162730001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,2500.0
lightgbm,periodic,45,model,0.8,0.0,5.0,88581,3083,779322.9934230001,8.797857254072545,-779322.9934230001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,0.0
lightgbm,periodic,45,model,0.8,0.0,10.0,88581,3083,790052.993423,8.918989325284203,-790052.993423,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,0.0
lightgbm,periodic,45,model,0.8,0.0,25.0,88581,3083,822242.993423,9.282385538919181,-822242.993423,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,0.0
lightgbm,periodic,45,model,0.8,100.0,5.0,88581,3083,779822.9934230001,8.80350180538716,-779822.9934230001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,500.0
lightgbm,periodic,45,model,0.8,100.0,10.0,88581,3083,790552.993423,8.924633876598818,-790552.993423,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,500.0
lightgbm,periodic,45,model,0.8,100.0,25.0,88581,3083,822742.993423,9.288030090233796,-822742.993423,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,500.0
lightgbm,periodic,45,model,0.8,500.0,5.0,88581,3083,781822.9934230001,8.826080010645624,-781822.9934230001,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,2500.0
lightgbm,periodic,45,model,0.8,500.0,10.0,88581,3083,792552.993423,8.947212081857282,-792552.993423,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,2500.0
lightgbm,periodic,45,model,0.8,500.0,25.0,88581,3083,824742.993423,9.31060829549226,-824742.993423,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,2500.0
lightgbm,periodic,45,model,1.0,0.0,5.0,88581,3083,707603.670573,7.98821045791987,-707603.670573,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,0.0
lightgbm,periodic,45,model,1.0,0.0,10.0,88581,3083,718333.670573,8.10934252913153,-718333.670573,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,0.0
lightgbm,periodic,45,model,1.0,0.0,25.0,88581,3083,750523.670573,8.472738742766508,-750523.670573,4898,0.055294024677978344,4015,79668,817,2266,0.734998378203049,25.100002339236006,5,0.0
